country_code,iso_weekstartdate,isoyw,inf_all,inf_a,inf_b,avg_temp,humidity,pct_a,pct_b,week,season_sin,season_cos,inf_all_log,inf_a_log,inf_b_log
CHN,2022-11-14 00:00:00+00:00,202246.0,391.0,391.0,,18.241759483655624,62.53059040067954,1.0,,46.0,-0.6631226582407956,0.7485107481711007,5.971261839790462,5.971261839790462,
CHN,2022-12-19 00:00:00+00:00,202251.0,57.0,57.0,,10.260727597540807,65.13382394578615,1.0,,51.0,-0.1205366802553236,0.992708874098054,4.060443010546419,4.060443010546419,
CHN,2023-01-09 00:00:00+00:00,202302.0,25.0,24.0,1.0,3.037703824503427,82.50727798907302,0.96,0.04,2.0,0.2393156642875577,0.970941817426052,3.258096538021482,3.2188758248682006,0.6931471805599453
CHN,2012-07-09 00:00:00+00:00,201228.0,530.0,521.0,9.0,-1.3578373864175148,43.14579359725847,0.9830188679245284,0.0169811320754716,28.0,-0.2393156642875574,-0.970941817426052,6.274762021241939,6.257667587882639,2.302585092994046
CHN,2012-07-23 00:00:00+00:00,201230.0,689.0,671.0,18.0,24.02324583078792,70.95678162293129,0.9738751814223512,0.0261248185776487,30.0,-0.464723172043768,-0.8854560256532101,6.536691597591305,6.51025834052315,2.9444389791664403
CHN,2012-08-13 00:00:00+00:00,201233.0,396.0,387.0,9.0,-4.455409784943464,84.72771620969814,0.9772727272727272,0.0227272727272727,33.0,-0.7485107481711011,-0.6631226582407952,5.983936280687191,5.961005339623274,2.302585092994046
CHN,2023-02-13 00:00:00+00:00,202307.0,2546.0,2539.0,7.0,0.999875809702166,78.79553962269492,0.997250589159466,0.0027494108405341,7.0,0.7485107481711011,0.6631226582407953,7.842671474979457,7.8399193600125825,2.0794415416798357
CHN,2023-03-20 00:00:00+00:00,202312.0,13805.0,13805.0,,24.173092395007625,87.71383933041729,1.0,,12.0,0.992708874098054,0.120536680255323,9.53285855926342,9.53285855926342,
CHN,2023-04-24 00:00:00+00:00,202317.0,3854.0,3839.0,15.0,29.174413823744597,72.37445585679532,0.9961079398028024,0.0038920601971977,17.0,0.8854560256532099,-0.4647231720437685,8.25712628599743,8.253227645581772,2.772588722239781
CHN,2012-08-27 00:00:00+00:00,201235.0,329.0,319.0,10.0,24.135244699409693,66.09854438438852,0.9696048632218844,0.0303951367781155,35.0,-0.8854560256532096,-0.4647231720437691,5.799092654460526,5.768320995793772,2.3978952727983707
