country_code,iso_weekstartdate,isoyw,inf_all,inf_a,inf_b,avg_temp,humidity,pct_a,pct_b,week,season_sin,season_cos,inf_all_log,inf_a_log,inf_b_log
USA,2010-11-01 00:00:00+00:00,201044.0,247.0,141.0,106.0,15.978311504470174,76.85811538910123,0.5708502024291497,0.4291497975708502,44.0,-0.822983865893657,0.5680647467311548,5.5134287461649825,4.955827057601261,4.672828834461906
USA,2010-12-06 00:00:00+00:00,201049.0,843.0,533.0,310.0,13.310650850953502,74.51628752959338,0.6322657176749703,0.3677342823250296,49.0,-0.3546048870425359,0.9350162426854148,6.738152494595957,6.280395838960195,5.739792912179234
USA,2011-01-31 00:00:00+00:00,201105.0,4919.0,3785.0,1134.0,7.085874898464459,77.38834668435094,0.7694653384834316,0.2305346615165684,5.0,0.5680647467311558,0.8229838658936564,8.501063809486354,8.239065331769268,7.034387929915503
USA,2011-03-07 00:00:00+00:00,201110.0,2667.0,1979.0,688.0,28.325184940365595,59.27069530753417,0.7420322459692539,0.2579677540307462,10.0,0.9350162426854148,0.3546048870425355,7.889084407035514,7.590852123688581,6.535241271013659
USA,2011-04-11 00:00:00+00:00,201115.0,393.0,244.0,149.0,7.179378485812355,54.72617290916675,0.6208651399491094,0.3791348600508906,15.0,0.970941817426052,-0.2393156642875575,5.976350909297934,5.501258210544727,5.0106352940962555
USA,2011-05-16 00:00:00+00:00,201120.0,19.0,9.0,10.0,20.42501084126892,82.22384518786349,0.4736842105263157,0.5263157894736842,20.0,0.6631226582407952,-0.7485107481711012,2.995732273553991,2.302585092994046,2.3978952727983707
USA,2011-06-20 00:00:00+00:00,201125.0,2.0,0.0,2.0,8.151622744239,44.2773446503579,0.0,1.0,25.0,0.120536680255323,-0.992708874098054,1.0986122886681098,0.0,1.0986122886681098
USA,2011-07-25 00:00:00+00:00,201130.0,3.0,2.0,1.0,-2.5015196624776532,85.43640674453522,0.6666666666666666,0.3333333333333333,30.0,-0.464723172043768,-0.8854560256532101,1.3862943611198906,1.0986122886681098,0.6931471805599453
USA,2011-08-29 00:00:00+00:00,201135.0,14.0,13.0,1.0,4.274371581658204,67.11432034555577,0.9285714285714286,0.0714285714285714,35.0,-0.8854560256532096,-0.4647231720437691,2.70805020110221,2.6390573296152584,0.6931471805599453
USA,2011-10-03 00:00:00+00:00,201140.0,33.0,24.0,9.0,-3.1796406063325646,85.18965842677855,0.7272727272727273,0.2727272727272727,40.0,-0.992708874098054,0.1205366802553232,3.5263605246161616,3.2188758248682006,2.302585092994046
USA,2011-11-07 00:00:00+00:00,201145.0,49.0,34.0,15.0,0.644398105301931,74.7249748904027,0.6938775510204082,0.3061224489795918,45.0,-0.7485107481711011,0.6631226582407953,3.912023005428146,3.5553480614894135,2.772588722239781
USA,2011-12-12 00:00:00+00:00,201150.0,129.0,110.0,19.0,17.43732727221165,59.914850836024186,0.8527131782945736,0.1472868217054263,50.0,-0.2393156642875578,0.970941817426052,4.867534450455582,4.709530201312334,2.995732273553991
USA,2012-01-02 00:00:00+00:00,201201.0,177.0,155.0,22.0,6.532389611313078,62.702916730521615,0.8757062146892656,0.1242937853107344,1.0,0.120536680255323,0.992708874098054,5.181783550292085,5.049856007249537,3.1354942159291497
USA,2012-02-06 00:00:00+00:00,201206.0,797.0,742.0,55.0,10.426915766361006,44.53714349552451,0.93099121706399,0.06900878293601,6.0,0.6631226582407952,0.7485107481711011,6.682108597449809,6.610696044717759,4.02535169073515
USA,2012-03-12 00:00:00+00:00,201211.0,2646.0,2449.0,197.0,26.346425681632976,84.47401486572858,0.9255479969765684,0.0744520030234315,11.0,0.970941817426052,0.239315664287558,7.881182202227102,7.803843303538772,5.288267030694535
USA,2012-04-16 00:00:00+00:00,201216.0,1157.0,844.0,313.0,16.66286465482125,60.98573863906073,0.7294727744165946,0.2705272255834053,16.0,0.9350162426854148,-0.3546048870425354,7.05444965813294,6.739336627357174,5.749392985908253
USA,2012-05-21 00:00:00+00:00,201221.0,422.0,169.0,253.0,11.501107699813252,79.12923767658782,0.4004739336492891,0.5995260663507109,21.0,0.5680647467311558,-0.8229838658936564,6.0473721790462776,5.135798437050262,5.537334267018537
USA,2012-06-25 00:00:00+00:00,201226.0,168.0,51.0,117.0,25.8285067266881,54.97706218329269,0.3035714285714285,0.6964285714285714,26.0,-3.216245299353273e-16,-1.0,5.1298987149230735,3.9512437185814275,4.770684624465665
USA,2012-07-30 00:00:00+00:00,201231.0,200.0,165.0,35.0,23.620854659785,86.04298827985926,0.825,0.175,31.0,-0.5680647467311556,-0.8229838658936565,5.303304908059076,5.111987788356544,3.58351893845611
USA,2012-09-03 00:00:00+00:00,201236.0,87.0,51.0,36.0,14.88710518156123,79.83135929822468,0.5862068965517241,0.4137931034482758,36.0,-0.9350162426854148,-0.3546048870425359,4.477336814478207,3.9512437185814275,3.6109179126442243
USA,2012-10-08 00:00:00+00:00,201241.0,197.0,99.0,98.0,2.7550836200814626,51.023421069445575,0.5025380710659898,0.4974619289340101,41.0,-0.970941817426052,0.2393156642875573,5.288267030694535,4.605170185988092,4.59511985013459
