inf_all_log,temperature,relative_humidity,wind_speed,dew_point_temperature,visibility,altimeter,pressure_3hr_change
2.1972245773362196,2.6422580645161293,87.9483870967742,1.607741935483871,2.412,10.599129032258064,1009.2870967741936,-0.0105263157894736
1.9459101490553132,2.7961585365853656,80.60975609756098,2.2560975609756095,2.414878048780488,12.97984756097561,1009.5591463414636,-0.0105263157894736
1.9459101490553132,2.795900621118012,84.64596273291926,1.0472049689440994,2.5026708074534163,11.43552795031056,1008.9242236024846,-0.0105263157894736
2.302585092994046,2.7451190476190477,85.39880952380952,0.8452380952380952,2.4575,11.014285714285714,1009.797619047619,-0.0105263157894736
2.0794415416798357,2.743869047619048,88.16071428571429,0.7922619047619047,2.520714285714286,11.548214285714286,1009.9029761904762,-0.0105263157894736
2.1972245773362196,2.852590361445783,81.1987951807229,1.6704819277108434,2.4828915662650606,12.385481927710844,1009.9138554216868,-0.0105263157894736
2.8903717578961645,2.8029761904761905,86.79761904761905,0.993452380952381,2.5502380952380954,11.291607142857142,1009.7755952380952,-0.0105263157894736
2.302585092994046,2.8661309523809524,83.08928571428571,0.7785714285714287,2.5352380952380953,11.360714285714286,1009.6089285714284,-0.0105263157894736
2.6390573296152584,2.7598214285714286,87.07738095238095,1.061904761904762,2.512202380952381,11.328958333333334,1008.7678571428572,-0.0105263157894736
2.70805020110221,2.8051785714285713,86.67261904761905,1.8166666666666669,2.552619047619048,12.731458333333334,1008.8511904761904,-0.0105263157894736
2.4849066497880004,2.8363095238095237,84.79761904761905,1.568452380952381,2.5462499999999997,12.462678571428572,1008.789880952381,-0.0105263157894736
2.5649493574615367,2.800952380952381,84.72619047619048,0.8184523809523809,2.507142857142857,11.99205357142857,1010.0404761904762,-0.0105263157894736
1.6094379124341003,2.8716167664670658,83.79041916167665,1.4922155688622754,2.5603592814371257,11.91739520958084,1009.3245508982036,-0.0105263157894736
2.1972245773362196,2.8445833333333335,84.11904761904762,1.124404761904762,2.538869047619048,11.668511904761903,1008.9196428571428,-0.0105263157894736
1.6094379124341003,2.875892857142857,81.04761904761905,1.1857142857142855,2.5024404761904764,12.29342261904762,1008.192261904762,-0.0105263157894736
2.0794415416798357,2.791845238095238,84.42261904761905,1.2767857142857142,2.4946428571428574,12.070208333333332,1006.4220238095238,-0.0105263157894736
2.302585092994046,2.8476190476190473,83.5297619047619,1.6595238095238096,2.5270238095238096,12.08577380952381,1007.1255952380952,-0.0105263157894736
1.9459101490553132,2.9063690476190476,80.32142857142857,1.5452380952380953,2.516845238095238,12.510684523809523,1009.1666666666666,-0.0105263157894736
2.0794415416798357,2.858392857142857,81.47619047619048,1.9279761904761905,2.499345238095238,12.564791666666668,1009.7785714285714,-0.0105263157894736
1.6094379124341003,2.871197604790419,80.73652694610779,2.377245508982036,2.498682634730539,12.39134730538922,1008.7389221556886,-0.0105263157894736
1.9459101490553132,2.6994011976047907,88.35329341317366,1.031137724550898,2.479461077844311,11.660778443113774,1009.1844311377248,-0.0105263157894736
1.3862943611198906,2.623392857142857,90.85119047619048,0.6928571428571428,2.456369047619048,10.66190476190476,1009.6160714285714,-0.0105263157894736
1.3862943611198906,2.840119047619047,77.80357142857143,2.1648809523809525,2.4038095238095236,12.23782738095238,1009.727380952381,-0.0105263157894736
1.6094379124341003,2.8729166666666663,79.8452380952381,2.4601190476190475,2.478392857142857,12.487619047619049,1008.9220238095238,-0.0105263157894736
1.0986122886681098,2.6883333333333335,87.17857142857143,1.4547619047619047,2.4497619047619046,12.256547619047618,1009.684523809524,-0.0105263157894736
1.0986122886681098,2.7429761904761905,84.33928571428571,1.5327380952380951,2.446845238095238,12.615416666666668,1009.7547619047618,-0.0105263157894736
0.6931471805599453,2.7382781456953644,86.26490066225166,2.486092715231788,2.4786754966887417,12.168079470198675,1009.3686666666666,-0.0105263157894736
2.0794415416798357,2.7665060240963855,83.45180722891567,2.0602409638554215,2.4502409638554217,12.857740963855424,1009.437951807229,-0.0105263157894736
1.3862943611198906,2.7345238095238096,85.54166666666667,1.6730538922155689,2.461785714285714,11.846220238095238,1008.5785714285716,-0.0105263157894736
1.0986122886681098,2.856826347305389,81.31736526946108,2.4922155688622754,2.491736526946108,11.931556886227543,1009.1590361445784,-0.0105263157894736
0.6931471805599453,2.8262874251497005,81.2994011976048,1.8748502994011975,2.460239520958084,11.434760479041916,1010.4789156626506,-0.0105263157894736
1.3862943611198906,2.8485714285714288,82.58333333333333,2.3291666666666666,2.506607142857143,10.223363095238096,1009.177976190476,-0.0105263157894736
0.6931471805599453,2.78644578313253,84.56626506024097,1.1993975903614458,2.4883734939759035,11.651867469879518,1010.3042424242424,-0.0105263157894736
1.252762968495368,2.738035714285714,83.47619047619048,1.5089285714285714,2.4145238095238093,10.938095238095238,1009.5404761904762,-0.0105263157894736
1.6094379124341003,2.773452380952381,82.4702380952381,1.4666666666666668,2.4301785714285713,11.308660714285717,1008.194642857143,-0.0105263157894736
1.791759469228055,2.6832738095238096,85.23214285714286,1.210714285714286,2.3998809523809523,11.268988095238097,1008.979761904762,-0.0105263157894736
1.0986122886681098,2.678502994011976,87.62275449101796,0.9347305389221556,2.444071856287425,11.477724550898204,1008.2676646706587,-0.0105263157894736
1.0986122886681098,2.6767261904761903,88.78571428571429,0.7595238095238095,2.4647023809523807,10.793839285714286,1009.0880952380952,-0.0105263157894736
1.3862943611198906,2.72748502994012,86.24550898203593,1.0844311377245508,2.4621556886227545,10.43622754491018,1010.294011976048,-0.0105263157894736
0.6931471805599453,2.6976785714285714,79.63095238095238,2.6642857142857146,2.2983333333333333,10.019136904761906,1011.0494047619048,-0.0105263157894736
0.9162907318741551,2.5795833333333333,92.5,1.444047619047619,2.441071428571429,9.313303571428571,1008.9416666666668,-0.0105263157894736
1.0986122886681098,2.6381547619047616,89.75,1.3976190476190478,2.4472619047619046,11.002083333333337,1008.009523809524,-0.0105263157894736
1.9459101490553132,2.6407738095238096,87.98214285714286,1.3392857142857142,2.4151190476190476,11.61092261904762,1009.6041666666666,-0.0105263157894736
2.9444389791664403,2.6935714285714285,83.3452380952381,1.6083333333333332,2.376547619047619,11.156726190476192,1008.2488095238097,-0.0105263157894736
3.1354942159291497,2.5923214285714287,88.19642857142857,1.7851190476190475,2.3746428571428573,11.199940476190475,1011.3904761904762,-0.0105263157894736
3.58351893845611,2.613832335329341,90.58083832335328,0.959880239520958,2.4376047904191616,10.19056886227545,1010.4982035928144,-0.0105263157894736
3.4339872044851463,2.7182142857142857,82.60714285714286,1.9238095238095236,2.3798809523809523,11.91202380952381,1009.3964285714286,-0.0105263157894736
3.1354942159291497,2.7538095238095237,84.76785714285714,3.1940476190476192,2.4623214285714288,12.226369047619048,1008.7107142857144,-0.0105263157894736
3.044522437723423,2.6210119047619047,88.6547619047619,2.1333333333333333,2.40625,11.080714285714285,1008.9467065868264,-0.0105263157894736
3.4657359027997265,2.7144720496894412,81.5527950310559,3.1701863354037267,2.3536024844720496,11.664875776397515,1009.9689440993787,-0.0105263157894736
3.295836866004329,2.6896407185628743,79.97604790419162,3.277245508982036,2.296706586826347,11.365868263473054,1011.7191616766468,-0.0105263157894736
3.295836866004329,2.729285714285714,81.0,2.557142857142857,2.350714285714286,10.930803571428571,1010.3511904761904,-0.0105263157894736
3.332204510175204,2.6232142857142855,86.8452380952381,1.823809523809524,2.3726190476190476,10.137291666666666,1010.1005952380953,-0.0105263157894736
3.4339872044851463,2.5865476190476193,89.85119047619048,1.861904761904762,2.3983333333333334,9.642083333333334,1010.0755952380952,-0.0105263157894736
3.7376696182833684,2.6182738095238096,89.1547619047619,1.7845238095238096,2.41172619047619,10.65857142857143,1008.8160714285716,-0.0105263157894736
3.828641396489095,2.6792261904761907,85.5952380952381,1.4720238095238096,2.405238095238095,11.506190476190476,1008.597619047619,-0.0105263157894736
3.8501476017100584,2.801309523809524,82.22619047619048,1.763095238095238,2.4569047619047617,12.112113095238096,1009.0767857142856,-0.0105263157894736
3.4339872044851463,2.799166666666667,81.55952380952381,1.2202380952380951,2.4366666666666665,11.530654761904762,1009.8648809523808,-0.0105263157894736
4.060443010546419,2.751547619047619,84.3452380952381,0.8386904761904762,2.4473214285714286,10.269553571428572,1008.0,-0.0105263157894736
4.189654742026425,2.8167261904761904,82.36309523809524,1.4553571428571428,2.474583333333334,11.894910714285714,1007.0315476190476,-0.0105263157894736
3.8501476017100584,2.8522155688622752,81.98203592814372,1.958682634730539,2.500479041916168,12.36565868263473,1008.2586826347306,-0.0105263157894736
4.820281565605037,2.917321428571429,77.38095238095238,1.5214285714285714,2.4605952380952383,11.921666666666669,1008.3136904761906,-0.0105263157894736
4.276666119016055,2.842142857142857,80.08333333333333,1.675595238095238,2.451845238095238,11.611160714285711,1008.9982142857144,-0.0105263157894736
4.276666119016055,2.9185714285714286,77.13690476190476,2.751190476190476,2.4586309523809526,11.973601190476192,1009.8718562874252,-0.0105263157894736
3.713572066704308,2.9275,78.0952380952381,2.2869047619047618,2.491309523809524,12.63779761904762,1008.8190476190476,-0.0105263157894736
3.295836866004329,2.7816071428571427,83.79761904761905,1.7166666666666666,2.4727976190476193,12.357083333333335,1008.9625,-0.0105263157894736
3.784189633918261,2.7494642857142857,85.51785714285714,1.0089285714285714,2.473333333333333,11.14532738095238,1009.137125748503,-0.0105263157894736
3.2188758248682006,2.849640718562874,81.01796407185628,2.249700598802395,2.4776047904191616,12.505359281437126,1009.3622754491018,-0.0105263157894736
3.5553480614894135,2.8154166666666667,80.81547619047619,2.2202380952380953,2.442619047619048,11.947857142857142,1009.5886904761904,-0.0105263157894736
2.833213344056216,2.8833333333333333,78.74404761904762,2.3767857142857145,2.464047619047619,12.51842261904762,1009.8934523809525,-0.0105263157894736
3.4965075614664802,2.8369642857142856,78.41666666666667,2.6547619047619047,2.416904761904762,11.953928571428571,1010.1166666666668,-0.0105263157894736
3.4657359027997265,2.765654761904762,83.0952380952381,1.905357142857143,2.442083333333333,12.134940476190476,1009.6565476190476,-0.0105263157894736
2.4849066497880004,2.737202380952381,84.31547619047619,1.9726190476190475,2.4382738095238095,11.672023809523813,1008.7535714285716,-0.0105263157894736
3.1354942159291497,2.728690476190476,83.3452380952381,1.8482142857142856,2.410892857142857,11.485982142857145,1009.264880952381,-0.0105263157894736
2.995732273553991,2.893333333333333,78.33333333333333,3.3857142857142852,2.465535714285714,11.927946428571428,1008.9208333333332,-0.0105263157894736
2.833213344056216,2.7935119047619046,81.38690476190476,2.797619047619047,2.432142857142857,11.58529761904762,1008.5119047619048,-0.0105263157894736
2.833213344056216,2.784047619047619,81.80357142857143,2.3892857142857142,2.432797619047619,11.65217261904762,1009.6369047619048,-0.0105263157894736
2.3978952727983707,2.6467261904761905,88.875,1.706547619047619,2.4383333333333335,10.628809523809524,1009.804761904762,-0.0105263157894736
3.4657359027997265,2.6829761904761904,87.70238095238095,1.238095238095238,2.452261904761905,11.112559523809525,1009.2511904761906,-0.0105263157894736
3.1354942159291497,2.694642857142857,85.64285714285714,1.4160714285714286,2.4191071428571425,10.940625,1009.3101190476192,-0.0105263157894736
2.995732273553991,2.7495833333333333,83.98809523809524,1.875,2.4451190476190474,11.726011904761904,1009.6607142857144,-0.0105263157894736
2.995732273553991,2.87875,78.76190476190476,2.3077380952380953,2.4589880952380954,12.066428571428572,1010.382738095238,-0.0105263157894736
2.5649493574615367,2.7843636363636364,81.52727272727273,1.7987878787878788,2.4224242424242424,10.983151515151516,1010.094512195122,-0.0105263157894736
3.1780538303479458,2.7344642857142856,84.5952380952381,1.311904761904762,2.4392857142857145,11.07875,1010.0946428571428,-0.0105263157894736
1.791759469228055,2.780059523809524,83.70833333333333,1.1767857142857143,2.4648809523809527,11.191517857142856,1009.8041666666668,-0.0105263157894736
3.332204510175204,2.7580357142857146,86.9047619047619,0.9315476190476192,2.5080357142857146,9.436696428571429,1008.217261904762,-0.0105263157894736
3.1780538303479458,2.742142857142857,85.97619047619048,1.1107142857142858,2.476845238095238,11.546309523809525,1010.1684523809524,-0.0105263157894736
3.4657359027997265,2.7451190476190477,84.7202380952381,1.0291666666666668,2.4527380952380953,11.501279761904764,1009.9440476190476,-0.0105263157894736
3.091042453358316,2.7817857142857143,83.29761904761905,1.1398809523809523,2.456369047619048,10.82139880952381,1007.7690476190476,-0.0105263157894736
2.1972245773362196,2.6875,88.48214285714286,1.1422619047619047,2.473095238095238,11.200744047619049,1007.5267857142856,-0.0105263157894736
2.4849066497880004,2.7279761904761903,86.31547619047619,1.3363095238095235,2.46625,11.363928571428572,1008.504761904762,-0.0105263157894736
2.70805020110221,2.7625,84.76785714285714,1.1589285714285713,2.467619047619048,11.536517857142858,1009.6339285714286,-0.0105263157894736
2.0794415416798357,2.688511904761905,85.00595238095238,1.6476190476190478,2.4014880952380953,11.079642857142858,1009.4464285714286,-0.0105263157894736
3.367295829986474,2.675416666666667,84.8452380952381,2.0333333333333337,2.3848214285714286,11.274464285714286,1009.6892857142856,-0.0105263157894736
1.0986122886681098,2.7092261904761905,80.54761904761905,3.1178571428571424,2.331130952380952,10.686726190476191,1009.6559523809524,-0.0105263157894736
2.4849066497880004,2.649107142857143,85.81547619047619,1.8851190476190476,2.377440476190476,11.09,1008.3434523809524,-0.0105263157894736
2.302585092994046,2.6899404761904764,83.5,1.717857142857143,2.3726785714285716,12.23845238095238,1008.8244047619048,-0.0105263157894736
1.0986122886681098,2.6866666666666665,80.01785714285714,3.163095238095238,2.299404761904762,10.801815476190477,1011.8329341317366,-0.0105263157894736
2.0794415416798357,2.657380952380952,75.66666666666667,4.5755952380952385,2.1752380952380954,11.59625,1012.8142857142856,-0.0105263157894736
0.6931471805599453,2.7057738095238095,79.55952380952381,3.4583333333333335,2.297619047619047,11.495744047619048,1009.944642857143,-0.0105263157894736
1.791759469228055,2.698690476190476,76.60119047619048,3.1297619047619043,2.229404761904762,11.972767857142856,1010.164880952381,-0.0105263157894736
2.4849066497880004,2.7030357142857144,77.28571428571429,3.2642857142857142,2.2457142857142856,11.754136904761904,1010.5970238095238,-0.0105263157894736
2.6390573296152584,2.7930952380952383,80.89880952380952,1.7184523809523808,2.4070833333333335,9.185178571428573,1008.977380952381,-0.0105263157894736
2.772588722239781,2.7786309523809525,80.20238095238095,2.8577380952380955,2.378690476190476,11.603363095238096,1008.5904761904762,-0.0105263157894736
2.70805020110221,2.682682926829268,87.46341463414635,1.3128048780487809,2.441585365853659,10.650823170731709,1008.101242236025,-0.0105263157894736
2.995732273553991,2.657797619047619,88.74404761904762,1.2125,2.443630952380952,10.547351190476192,1009.272619047619,-0.0105263157894736
3.091042453358316,2.6695238095238096,86.85119047619048,1.1404761904761904,2.418452380952381,11.073988095238096,1010.0714285714286,-0.0105263157894736
3.4011973816621555,2.7455357142857144,84.26785714285714,1.774404761904762,2.4432738095238093,11.508958333333334,1009.4220238095238,-0.0105263157894736
2.995732273553991,2.794464285714286,82.3452380952381,1.818452380952381,2.447738095238095,11.51220238095238,1009.7184523809524,-0.0105263157894736
2.833213344056216,2.8339285714285714,82.75595238095238,1.6928571428571426,2.497261904761905,11.727172619047618,1008.067261904762,-0.0105263157894736
2.772588722239781,2.756047904191617,86.92814371257485,1.4419161676646708,2.507125748502994,10.768053892215567,1007.9718562874252,-0.0105263157894736
3.713572066704308,2.8789285714285717,81.80357142857143,1.8404761904761904,2.5250595238095235,12.060714285714289,1008.8880952380952,-0.0105263157894736
5.236441962829949,2.94748502994012,76.26347305389221,1.995808383233533,2.462754491017964,12.36619760479042,1009.4011976047904,-0.0105263157894736
4.812184355372417,2.844047619047619,82.96428571428571,1.6761904761904762,2.5131547619047616,11.151398809523808,1009.920238095238,-0.0105263157894736
4.8283137373023015,2.845773809523809,83.23214285714286,1.6928571428571426,2.516845238095238,11.251517857142858,1007.7619047619048,-0.0105263157894736
4.727387818712341,2.8348809523809524,83.23214285714286,1.3922619047619047,2.5097619047619046,10.843125,1007.3827380952382,-0.0105263157894736
4.5217885770490405,2.927857142857143,82.53571428571429,1.9339285714285717,2.5848214285714284,11.60279761904762,1007.7244047619048,-0.0105263157894736
4.394449154672439,2.9245238095238095,82.82738095238095,1.9553571428571428,2.5907142857142857,11.753809523809524,1008.4779761904764,-0.0105263157894736
3.9512437185814275,2.9233333333333333,80.51785714285714,2.3410714285714285,2.538988095238095,12.166636904761903,1009.147619047619,-0.0105263157894736
4.718498871295094,2.9492261904761903,79.77380952380952,2.1940476190476192,2.546309523809524,11.944017857142857,1009.8755952380952,-0.0105263157894736
5.4680601411351315,2.963035714285714,77.89880952380952,2.574404761904762,2.5223214285714284,12.35154761904762,1008.9184523809524,-0.0105263157894736
5.780743515792329,2.814550898203593,81.96407185628742,1.7359281437125746,2.4592215568862277,11.241197604790418,1008.8035928143712,-0.0105263157894736
6.186208623900494,2.8286904761904763,80.13095238095238,2.311309523809524,2.431785714285714,11.600089285714288,1009.6363095238096,-0.0105263157894736
6.398594934535208,2.800297619047619,81.98214285714286,2.0523809523809526,2.447440476190476,10.946339285714286,1008.779761904762,-0.0105263157894736
6.466144724237619,2.880119047619048,80.17261904761905,2.594047619047619,2.494702380952381,11.57202380952381,1009.1071428571428,-0.0105263157894736
6.4967749901858625,2.7919642857142857,82.53571428571429,2.1720238095238096,2.4545833333333333,11.386130952380952,1010.0321428571428,-0.0105263157894736
6.51471269087253,2.8832738095238093,75.36904761904762,2.9404761904761907,2.388928571428571,12.114017857142857,1009.785119047619,-0.0105263157894736
6.059123195581797,2.8670833333333334,79.7797619047619,2.382738095238095,2.4681547619047617,8.356845238095238,1008.2285714285714,-0.0105263157894736
5.945420608606575,2.866547619047619,81.91666666666667,2.1660714285714286,2.5154166666666664,10.740803571428572,1009.1690476190475,-0.0105263157894736
5.6937321388027,2.8071428571428574,80.71428571428571,2.0470238095238096,2.4276190476190473,11.768809523809525,1010.0232142857144,-0.0105263157894736
5.583496308781699,2.7618452380952383,83.66071428571429,2.0410714285714286,2.4449404761904763,11.17172619047619,1009.8089285714284,-0.0105263157894736
5.293304824724492,2.8055952380952385,82.53571428571429,2.128571428571429,2.4693452380952383,11.331428571428573,1009.5434523809524,-0.0105263157894736
4.895349138638459,2.900119047619048,81.8452380952381,2.3625,2.5474404761904763,10.631011904761904,1009.7458333333332,-0.0105263157894736
4.2243976904702984,2.7588690476190476,85.13095238095238,1.7333333333333332,2.472380952380953,9.126815476190476,1010.7369047619048,-0.0105263157894736
1.0986122886681098,2.8758333333333335,79.48809523809524,2.017857142857143,2.468511904761905,9.6,1009.1166666666668,-0.0105263157894736
1.0986122886681098,2.7955357142857142,84.08333333333333,1.7047619047619047,2.4883928571428573,9.596398809523809,1009.470238095238,-0.0105263157894736
0.6931471805599453,2.8311904761904763,83.44642857142857,1.8988095238095235,2.5064285714285712,11.991666666666667,1009.9880952380952,-0.0105263157894736
0.6931471805599453,2.847380952380953,81.38095238095238,1.6470238095238094,2.481369047619048,11.741726190476191,1010.35,-0.0105263157894736
0.6931471805599453,2.9076785714285713,78.69047619047619,1.793452380952381,2.4779761904761903,10.866428571428573,1009.944642857143,-0.0105263157894736
0.6931471805599453,2.750297619047619,85.57142857142857,1.4666666666666668,2.4716666666666667,11.117738095238096,1009.180357142857,-0.0105263157894736
0.6931471805599453,2.7604166666666665,87.375,1.5273809523809525,2.5182142857142855,11.241994047619048,1007.4315476190476,-0.0105263157894736
1.0986122886681098,2.670297619047619,88.0297619047619,1.2327380952380953,2.4445238095238095,10.126011904761905,1008.2619047619048,-0.0105263157894736
4.553876891600541,2.7548809523809523,83.78571428571429,2.1660714285714286,2.445238095238095,11.994583333333336,1008.664880952381,-0.0105263157894736
5.220355825078324,2.7354761904761906,82.25595238095238,2.405357142857143,2.3864285714285716,12.15235119047619,1010.259523809524,-0.0105263157894736
4.499809670330265,2.7342261904761904,78.29166666666667,3.1184523809523808,2.305833333333333,11.779732142857144,1012.9196428571428,-0.0105263157894736
4.477336814478207,2.734107142857143,84.69642857142857,2.5053571428571426,2.439047619047619,11.268571428571429,1011.5279761904762,-0.0105263157894736
4.1588830833596715,2.791785714285714,81.23809523809524,3.0892857142857144,2.425,12.223720238095238,1011.3321428571428,-0.0105263157894736
3.828641396489095,2.868035714285714,79.25,3.183333333333333,2.449047619047619,12.650684523809524,1010.7375,-0.0105263157894736
2.302585092994046,2.890059523809524,78.39880952380952,3.5517857142857148,2.4525595238095237,12.179464285714284,1010.329761904762,-0.0105263157894736
2.9444389791664403,2.897393939393939,75.66666666666667,3.4454545454545453,2.401212121212122,12.289666666666667,1011.2509090909092,-0.0105263157894736
2.772588722239781,2.938809523809524,76.33333333333333,2.6125,2.4535119047619047,12.143839285714286,1010.0136904761904,-0.0105263157894736
2.8903717578961645,2.9565269461077843,73.20359281437126,2.9664670658682635,2.3954491017964075,10.869221556886227,1010.3868263473054,-0.0105263157894736
2.8903717578961645,2.8892857142857142,78.07142857142857,2.45,2.4447619047619047,11.233035714285714,1011.8416666666666,-0.0105263157894736
3.5553480614894135,2.7498809523809524,84.92261904761905,2.443452380952381,2.453988095238095,11.408779761904762,1009.8488095238096,-0.0105263157894736
3.871201010907891,2.854702380952381,82.05357142857143,2.047619047619047,2.499047619047619,11.574642857142855,1009.145238095238,-0.0105263157894736
4.543294782270004,2.7680952380952384,86.79166666666667,1.5511904761904762,2.516488095238095,11.01047619047619,1010.0386904761904,-0.0105263157894736
4.48863636973214,2.9546107784431137,80.7005988023952,2.0610778443113773,2.572335329341317,12.3835628742515,1009.1113772455092,-0.0105263157894736
5.0106352940962555,2.83125,84.63690476190476,1.5553571428571429,2.529047619047619,10.55952380952381,1009.5339285714286,-0.0105263157894736
5.099866427824199,2.829404761904762,86.52380952380952,1.411904761904762,2.5716666666666668,11.432827380952382,1009.6261904761906,-0.0105263157894736
5.720311776607412,2.964166666666667,79.11309523809524,1.8583333333333332,2.5497619047619047,12.420714285714288,1009.7946428571428,-0.0105263157894736
5.521460917862246,2.970595238095238,80.125,1.6749999999999998,2.5729166666666665,11.154315476190476,1006.1952380952382,-0.0105263157894736
5.318119993844216,2.8735714285714287,85.57142857142857,1.4065476190476192,2.5908333333333333,9.013333333333334,1006.5821428571428,-0.0105263157894736
5.332718793265369,2.9122619047619045,82.375,1.7244047619047618,2.5667261904761904,12.251517857142858,1008.877976190476,-0.0105263157894736
5.111987788356544,2.9188095238095237,83.45833333333333,1.5529761904761905,2.594880952380952,11.369910714285714,1009.277380952381,-0.0105263157894736
5.030437921392435,2.8944642857142857,83.11309523809524,1.530357142857143,2.5669642857142856,11.636904761904765,1009.3708333333334,-0.0105263157894736
4.59511985013459,2.842738095238095,84.14285714285714,1.444047619047619,2.535892857142857,11.484761904761903,1009.5470238095238,-0.0105263157894736
4.248495242049359,2.826428571428571,82.79166666666667,1.9898809523809524,2.4954761904761904,11.692678571428573,1009.65,-0.0105263157894736
4.127134385045092,2.770654761904762,84.85119047619048,2.0297619047619047,2.4837499999999997,11.956726190476193,1009.0785714285716,-0.0105263157894736
4.276666119016055,2.782857142857143,85.64880952380952,1.4589285714285714,2.5088690476190476,11.058452380952382,1009.4130952380953,-0.0105263157894736
4.143134726391533,2.827261904761905,82.30357142857143,1.6559523809523808,2.480833333333333,11.870803571428572,1009.7416666666668,-0.0105263157894736
4.07753744390572,2.8048809523809526,85.375,2.047619047619047,2.5247619047619048,12.044642857142858,1008.3863095238096,-0.0105263157894736
3.871201010907891,2.7211904761904764,85.7202380952381,1.9428571428571424,2.4497619047619046,11.081577380952382,1008.8684523809524,-0.0105263157894736
3.6888794541139363,2.7378443113772457,84.25149700598803,2.123952095808383,2.4337724550898203,11.968832335329342,1010.034730538922,-0.0105263157894736
3.332204510175204,2.8479761904761904,82.60119047619048,2.4029761904761906,2.5131547619047616,12.444345238095238,1009.129761904762,-0.0105263157894736
3.8501476017100584,2.766785714285714,87.6547619047619,2.1315476190476192,2.5354761904761904,10.845238095238097,1009.2005952380952,-0.0105263157894736
3.713572066704308,2.751369047619048,85.76190476190476,2.110119047619047,2.479047619047619,11.77717261904762,1008.7458333333334,-0.0105263157894736
3.912023005428146,2.825595238095238,81.57738095238095,2.525,2.466488095238095,12.32175595238095,1009.7136904761904,-0.0105263157894736
3.4657359027997265,2.8220238095238095,80.3452380952381,2.1482142857142854,2.438392857142857,11.772619047619049,1009.4952380952382,-0.0105263157894736
3.5263605246161616,2.8267857142857142,80.28571428571429,2.3904761904761904,2.4370238095238097,12.273184523809524,1009.5047619047618,-0.0105263157894736
