iso_weekstartdate,iso_year,iso_week,isoyw,temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction,sea_level_pressure,station_level_pressure,visibility,wind_gust,wet_bulb_temperature,altimeter,pressure_3hr_change,precipitation,precipitation_3_hour,precipitation_6_hour,precipitation_9_hour,precipitation_12_hour,precipitation_15_hour,precipitation_18_hour,precipitation_21_hour,precipitation_24_hour,Station_ID,Station_name,Latitude,Longitude,Elevation,city
2000-03-13,2000,11,200011,2.404166666666667,1.933142857142857,76.37142857142857,1.1222222222222222,270.0,,921.2914285714286,9.38888888888889,,2.0773529411764704,,-0.010344827586206905,0.0,11.8,7.1,0.0,0.0,0.0,0.0,0.0,6.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-03-20,2000,12,200012,2.4651724137931033,1.8900000000000001,71.27586206896552,2.413793103448276,268.0952380952381,1009.1,920.5448275862069,9.482758620689655,,2.079310344827586,,0.2,0.0,0.9,3.0,0.0,0.0,0.0,0.0,0.0,4.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-03-27,2000,13,200013,2.3713333333333333,2.006666666666667,81.13333333333334,0.66,265.0,,921.3066666666667,9.333333333333334,,2.124,,-0.18571428571428572,0.0,10.6,7.8999999999999995,0.0,0.0,0.0,0.0,0.0,1.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-04-03,2000,14,200014,2.404375,2.03,80.75,0.6193548387096776,210.0,,920.7806451612903,9.59375,,2.1490322580645165,,0.4115384615384615,0.0,66.4,31.099999999999998,0.0,0.0,0.0,0.0,0.0,57.9,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-04-10,2000,15,200015,2.363125,1.9936666666666667,81.63333333333334,0.24375000000000002,270.0,,920.2766666666666,9.40625,,2.1142857142857143,,0.024999999999999977,0.0,25.8,24.9,0.0,0.0,0.0,0.0,0.0,73.2,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-04-17,2000,16,200016,2.3784848484848484,1.9663636363636363,78.78787878787878,0.3757575757575758,234.0,1008.1,917.3258064516128,9.363636363636363,,2.0945161290322583,,-0.05769230769230772,0.0,20.299999999999997,34.8,0.0,0.0,0.0,0.0,0.0,31.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-04-24,2000,17,200017,2.4651851851851854,2.038846153846154,78.76923076923077,0.5407407407407407,270.0,979.1,921.4481481481481,9.28888888888889,,2.1703846153846156,,0.196,0.0,70.3,64.0,0.0,0.0,0.0,0.0,0.0,1.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-05-01,2000,18,200018,2.4303125,2.015,79.21875,0.32727272727272727,235.0,1008.2,922.08125,8.969696969696969,,2.135483870967742,,0.38571428571428573,0.0,40.0,126.80000000000001,0.0,0.0,0.0,0.0,0.0,16.5,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-05-08,2000,19,200019,2.3863636363636362,2.0346875,81.90625,0.3151515151515152,210.0,,925.85,9.151515151515152,,2.145806451612903,,0.4037037037037037,0.0,180.2,40.5,0.0,0.0,0.0,0.0,0.0,97.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-05-15,2000,20,200020,2.5390322580645166,1.9386666666666665,70.96666666666667,1.332258064516129,102.5,1007.4,924.3466666666667,9.419354838709678,,2.1355172413793104,,-0.03200000000000001,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-05-22,2000,21,200021,2.4872413793103445,2.0282758620689654,76.79310344827586,0.7137931034482758,247.5,,922.0758620689655,9.172413793103448,,2.173448275862069,,0.6,0.0,27.5,24.9,0.0,0.0,0.0,0.0,0.0,32.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-05-29,2000,22,200022,2.5134285714285713,2.0082857142857145,74.94285714285714,0.5742857142857143,135.0,,921.76,9.571428571428571,,2.1754285714285713,,0.051724137931034475,0.0,31.5,19.1,0.0,0.0,0.0,0.0,0.0,28.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-06-05,2000,23,200023,2.5247058823529414,1.8824242424242423,70.84848484848484,0.8878787878787878,99.0,1009.1,920.5133333333334,9.205882352941176,,2.0893333333333333,,0.16451612903225804,0.0,6.3,6.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-06-12,2000,24,200024,2.4790625,2.033125,77.28125,0.24375000000000002,225.0,,923.109375,9.21875,,2.175,,0.9464285714285714,0.0,17.8,17.8,0.0,0.0,0.0,0.0,0.0,6.8999999999999995,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-06-19,2000,25,200025,2.404166666666667,1.8595833333333334,73.04166666666667,0.19166666666666665,156.66666666666666,,922.5590909090909,9.333333333333334,,2.04,,0.13333333333333333,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-06-26,2000,26,200026,2.481851851851852,1.8796296296296295,70.48148148148148,0.9370370370370371,103.75,979.1,922.2185185185185,9.222222222222221,,2.0814814814814815,,-0.2125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,392.9,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-07-03,2000,27,200027,2.505555555555556,1.8551851851851853,68.55555555555556,0.4444444444444444,225.0,,919.4538461538461,9.037037037037036,,2.0726923076923076,,0.07391304347826086,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-07-10,2000,28,200028,2.4425,1.913333333333333,71.83333333333333,0.41,198.0,,921.5947368421052,8.9,,2.1047058823529414,,0.06315789473684208,0.0,13.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-07-17,2000,29,200029,2.4031578947368417,1.6421052631578947,64.57894736842105,0.6,168.0,1079.1,922.3368421052633,9.789473684210526,,1.9189473684210527,,-0.007142857142857165,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-07-24,2000,30,200030,2.4703703703703703,1.7557142857142856,66.0,0.5178571428571429,190.0,1011.4,927.6730769230769,9.678571428571429,,2.0176,,0.11304347826086959,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,8.9,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-07-31,2000,31,200031,2.4554545454545456,1.889047619047619,72.76190476190476,2.5304347826086953,137.5,1010.8,926.64,9.217391304347826,,2.064736842105263,,1.5238095238095237,0.0,6.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-08-07,2000,32,200032,2.3720833333333333,1.7373913043478262,66.8695652173913,1.1458333333333333,122.72727272727273,,922.4695652173913,9.333333333333334,,1.964090909090909,,0.18095238095238098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-08-14,2000,33,200033,2.3235,1.6695,68.55,1.2200000000000002,85.45454545454545,,922.695,10.1,,1.905,,-0.25714285714285706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-08-21,2000,34,200034,2.493333333333333,1.6761904761904762,62.42857142857143,0.7666666666666667,218.57142857142858,979.1,921.85,9.285714285714286,,1.971,,0.024999999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-08-28,2000,35,200035,2.3699999999999997,1.724,68.4,0.44666666666666666,210.0,,921.0307692307692,9.8,,1.9053846153846155,,0.14545454545454542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-09-04,2000,36,200036,2.4766666666666666,1.9255555555555555,73.16666666666667,0.34444444444444444,160.0,,923.1235294117647,9.11111111111111,,2.106470588235294,,0.65,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-09-11,2000,37,200037,2.5638095238095238,1.6426315789473684,57.473684210526315,1.7666666666666668,82.5,,922.7149999999999,9.619047619047619,,1.9766666666666666,,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-09-18,2000,38,200038,2.5494117647058827,1.683529411764706,61.23529411764706,2.182352941176471,111.66666666666667,1079.1,922.0176470588235,14.352941176470589,,1.9864705882352942,,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-09-25,2000,39,200039,2.549615384615385,1.9164,68.96,0.4730769230769231,126.0,,922.2615384615384,9.26923076923077,,2.1304,,0.65,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,9.8,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-10-02,2000,40,200040,2.3781818181818184,1.839090909090909,70.71428571428571,0.8304347826086957,90.0,,922.6826086956522,9.304347826086957,,2.038095238095238,,-0.09411764705882351,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,12.9,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-10-09,2000,41,200041,2.5695833333333336,1.8412499999999998,65.70833333333333,1.2375,106.36363636363636,,921.9333333333334,9.5,,2.08625,,0.10952380952380951,0.0,67.4,7.6,0.0,0.0,0.0,0.0,0.0,0.5,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-10-16,2000,42,200042,2.413913043478261,2.001818181818182,78.27272727272727,0.2739130434782609,240.0,,921.5363636363636,9.434782608695652,,2.13,,0.6526315789473685,0.0,195.0,196.0,0.0,0.0,0.0,0.0,0.0,39.2,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-10-23,2000,43,200043,2.372727272727273,1.968,81.1,0.6181818181818183,210.0,,920.8636363636364,9.090909090909092,,2.0940000000000003,,0.21111111111111114,0.0,6.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-10-30,2000,44,200044,2.4092307692307693,2.026153846153846,80.3076923076923,0.7538461538461539,185.0,,930.6727272727272,9.461538461538462,,2.132727272727273,,0.36249999999999993,0.0,8.0,7.9,0.0,0.0,0.0,0.0,0.0,45.8,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-11-06,2000,45,200045,2.3986666666666663,2.0892857142857144,82.14285714285714,0.48000000000000004,300.0,1011.3,928.3307692307692,9.266666666666667,,2.2025,,0.20000000000000004,0.0,8.2,3.0,0.0,0.0,0.0,0.0,0.0,0.5,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-11-13,2000,46,200046,2.4699999999999998,2.0814285714285714,80.0,0.7095238095238094,255.0,1011.6,920.5450000000001,9.476190476190476,,2.1875,,0.12941176470588237,0.0,32.4,11.9,0.0,0.0,0.0,0.0,0.0,36.1,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-11-20,2000,47,200047,2.4825925925925927,2.080740740740741,79.51851851851852,0.07777777777777778,90.0,,919.3,9.518518518518519,,2.198076923076923,,-0.31500000000000006,0.0,37.7,14.0,0.0,0.0,0.0,0.0,0.0,63.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-11-27,2000,48,200048,2.367391304347826,1.961304347826087,79.17391304347827,0.508695652173913,270.0,,920.2045454545455,9.304347826086957,,2.1013636363636365,,-0.26666666666666666,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,107.4,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-12-04,2000,49,200049,2.532962962962963,1.7766666666666666,64.92592592592592,1.511111111111111,270.0,,920.7851851851852,9.703703703703704,,2.0396296296296295,,0.04761904761904764,0.0,4.8,0.8,0.0,0.0,0.0,0.0,0.0,10.4,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-12-11,2000,50,200050,2.5622727272727275,1.7186363636363637,61.72727272727273,1.9363636363636365,257.14285714285717,,920.7681818181819,9.590909090909092,,2.007727272727273,,-0.30588235294117644,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-12-18,2000,51,200051,2.4975,1.957857142857143,73.28571428571429,1.417857142857143,270.0,,920.6892857142857,9.642857142857142,,2.134642857142857,,-0.5304347826086956,0.0,25.0,24.9,0.0,0.0,0.0,0.0,0.0,34.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2000-12-25,2000,52,200052,2.52,1.8957142857142857,69.53571428571429,1.2392857142857143,257.6923076923077,,920.6074074074074,9.464285714285714,,2.097037037037037,,0.3916666666666668,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-01-01,2001,1,200101,2.47,1.963529411764706,74.6470588235294,0.6558823529411765,215.71428571428572,,921.0939393939393,9.411764705882353,,2.123939393939394,,0.2555555555555556,0.0,10.0,23.8,0.0,0.0,0.0,0.0,0.0,13.9,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-01-08,2001,2,200102,2.38875,1.9847826086956522,79.47826086956522,0.8875000000000001,213.75,,926.0304347826087,9.791666666666666,,2.108636363636364,,-0.4277777777777778,0.0,10.6,11.2,0.0,0.0,0.0,0.0,0.0,44.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-01-15,2001,3,200103,2.4066666666666667,1.8411111111111111,71.85185185185185,1.1444444444444444,270.0,1007.5,920.92,9.37037037037037,,2.0184,,0.49000000000000005,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,23.1,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-01-22,2001,4,200104,2.390909090909091,1.916969696969697,75.66666666666667,1.621212121212121,266.42857142857144,1007.7,920.5064516129032,9.363636363636363,,2.065483870967742,,-0.06800000000000002,0.0,8.2,8.1,0.0,0.0,0.0,0.0,0.0,7.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-01-29,2001,5,200105,2.442758620689655,2.0258620689655173,78.6896551724138,0.5172413793103449,270.0,,920.2777777777778,9.413793103448276,,2.1481481481481484,,-0.44166666666666665,0.0,44.0,21.1,0.0,0.0,0.0,0.0,0.0,50.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-02-05,2001,6,200106,2.333076923076923,1.9311538461538462,79.03846153846153,0.5615384615384615,270.0,,920.2080000000001,9.5,,2.0587999999999997,,-0.30999999999999994,0.0,11.9,60.5,0.0,0.0,0.0,0.0,0.0,1075.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-02-12,2001,7,200107,2.2707142857142855,1.9221428571428572,81.60714285714286,2.2964285714285713,265.0,,918.8148148148148,9.357142857142858,,2.0392592592592593,,-0.037499999999999985,0.0,37.5,35.9,0.0,0.0,0.0,0.0,0.0,51.800000000000004,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-02-19,2001,8,200108,2.3526470588235293,1.9306060606060607,78.33333333333333,1.776470588235294,270.0,979.1,921.0393939393939,9.470588235294118,,2.0665625,,-0.021428571428571432,0.0,23.1,9.0,0.0,0.0,0.0,0.0,0.0,21.2,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-02-26,2001,9,200109,2.4784,1.8304,68.4,0.516,270.0,979.1,921.38,9.64,,2.0456,,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-03-05,2001,10,200110,2.511578947368421,1.9442105263157894,71.84210526315789,1.736842105263158,270.0,,922.2666666666667,9.68421052631579,,2.1244444444444444,,-0.4666666666666667,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-03-12,2001,11,200111,2.4130434782608696,1.8830434782608696,73.04347826086956,0.4739130434782609,270.0,,921.9956521739131,9.652173913043478,,2.061304347826087,,-0.00588235294117645,0.0,15.8,2.3,0.0,0.0,0.0,0.0,0.0,2.8,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-03-19,2001,12,200112,2.448095238095238,1.9242857142857142,73.61904761904762,0.6428571428571429,270.0,,921.64,9.523809523809524,,2.098,,0.43571428571428567,0.0,7.7,1.0,0.0,0.0,0.0,0.0,0.0,7.9,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-03-26,2001,13,200113,2.408,1.9945,78.85,0.465,270.0,,920.2049999999999,9.8,,2.123,,-0.35000000000000003,0.0,22.9,22.6,0.0,0.0,0.0,0.0,0.0,10.2,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-04-02,2001,14,200114,2.3830769230769233,2.0444,81.4,0.31923076923076926,270.0,989.1,921.2769230769231,9.653846153846153,,2.158,,-0.5105263157894736,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,100.10000000000001,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-04-09,2001,15,200115,2.338888888888889,2.0266666666666664,83.44444444444444,0.0,,,921.6833333333333,9.083333333333334,,2.1300000000000003,,0.039999999999999994,0.0,37.5,63.0,0.0,0.0,0.0,0.0,0.0,80.3,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-04-16,2001,16,200116,2.3520000000000003,2.0228,82.68,0.43200000000000005,225.0,,923.204347826087,9.52,,2.112608695652174,,0.06499999999999997,0.0,37.1,35.3,0.0,7.1,0.0,0.0,0.0,50.1,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-04-23,2001,17,200117,2.4752380952380952,1.9164999999999999,72.65,0.14761904761904762,90.0,979.1,920.6380952380953,9.761904761904763,,2.0965,,-0.5615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-04-30,2001,18,200118,2.514705882352941,1.9458823529411764,72.58823529411765,0.24705882352941178,270.0,,921.1294117647059,9.588235294117647,,2.1305882352941174,,-0.11666666666666665,0.0,12.0,12.9,0.0,0.0,0.0,0.0,0.0,16.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-05-07,2001,19,200119,2.4955555555555553,2.0062962962962962,75.33333333333333,0.15185185185185185,225.0,,921.9888888888889,9.444444444444445,,2.1662962962962964,,-0.431578947368421,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-05-14,2001,20,200120,2.552857142857143,1.9789285714285716,71.82142857142857,0.6071428571428571,202.5,,921.8714285714286,9.571428571428571,,2.1610714285714283,,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-05-21,2001,21,200121,2.5189285714285714,2.0042857142857144,74.10714285714286,0.4428571428571429,175.0,979.1,922.7785714285714,9.392857142857142,,2.165714285714286,,-0.03043478260869566,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,9.9,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-05-28,2001,22,200122,2.357647058823529,1.9870588235294118,81.11764705882354,0.4235294117647058,90.0,,921.8294117647059,9.529411764705882,,2.1029411764705883,,0.12727272727272732,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-06-04,2001,23,200123,2.433809523809524,1.9338095238095239,74.80952380952381,0.12380952380952381,270.0,,921.4285714285714,9.619047619047619,,2.0942857142857143,,-0.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-06-11,2001,24,200124,2.3895,1.983,79.35,0.6699999999999999,270.0,,921.0166666666667,9.6,,2.1105555555555555,,-0.14285714285714285,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-06-18,2001,25,200125,2.1399999999999997,1.9600000000000002,90.0,0.0,,979.1,922.7,9.0,,2.02,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-06-25,2001,26,200126,2.2958333333333334,1.7133333333333336,71.0,1.3416666666666668,90.0,,922.0749999999999,9.25,,1.9175000000000002,,0.21249999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.1,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-07-02,2001,27,200127,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bandung
2001-07-09,2001,28,200128,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Bandung
2001-07-16,2001,29,200129,2.512,1.9440000000000002,72.0,0.0,,,921.14,9.0,,2.128,,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-07-23,2001,30,200130,2.309230769230769,1.9861538461538462,83.07692307692308,0.3230769230769231,180.0,,922.0384615384615,9.384615384615385,,2.0930769230769233,,0.07272727272727275,0.0,67.0,13.5,0.0,0.0,0.0,0.0,0.0,66.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-07-30,2001,31,200131,2.437826086956522,1.901304347826087,73.26086956521739,0.5608695652173913,162.0,,922.295652173913,9.26086956521739,,2.08,,0.255,0.0,0.2,6.1,0.0,0.0,0.0,0.0,0.0,6.1,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-08-06,2001,32,200132,2.424,1.8286666666666667,70.66666666666667,0.92,126.0,,922.1666666666666,9.333333333333334,,2.0326666666666666,,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.8,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-08-13,2001,33,200133,2.3311111111111114,1.818888888888889,74.22222222222223,0.8999999999999999,180.0,979.1,922.9333333333333,9.222222222222221,,1.99,,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-08-20,2001,34,200134,2.5875,1.8787500000000001,68.0,1.1375,180.0,,922.725,9.25,,2.12,,-0.2714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-08-27,2001,35,200135,2.38,1.7185714285714284,68.42857142857143,0.3,90.0,1079.1,923.6,9.714285714285714,,1.9471428571428573,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-09-03,2001,36,200136,2.3841666666666668,1.7850000000000001,70.75,1.2583333333333333,210.0,,921.4250000000001,9.25,,1.9883333333333333,,0.6571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
2001-09-10,2001,37,200137,2.2927272727272725,1.895,78.9,0.36363636363636365,360.0,,932.3,9.272727272727273,,2.039,,-0.0571428571428571,0.0,20.0,20.1,0.0,0.0,0.0,0.0,0.0,22.1,IDA00967830,BANDUNG,-6.883,107.6,791.0,Bandung
