iso_year,iso_week,inf_all_log,temperature,relative_humidity,wind_speed
2009,23,4.394449154672439,2.9245238095238095,82.82738095238095,1.9553571428571428
2009,28,6.186208623900494,2.8286904761904763,80.13095238095238,2.311309523809524
2009,33,6.059123195581797,2.8670833333333334,79.7797619047619,2.382738095238095
2009,38,,2.900119047619048,81.8452380952381,2.3625
2009,43,,2.847380952380953,81.38095238095238,1.6470238095238094
2010,2,5.220355825078324,2.7354761904761906,82.25595238095238,2.405357142857143
2010,5,4.1588830833596715,2.791785714285714,81.23809523809524,3.0892857142857144
2010,7,2.302585092994046,2.890059523809524,78.39880952380952,3.5517857142857148
2010,10,2.8903717578961645,2.9565269461077843,73.20359281437126,2.9664670658682635
2010,12,3.5553480614894135,2.7498809523809524,84.92261904761905,2.443452380952381
2010,15,4.48863636973214,2.9546107784431137,80.7005988023952,2.0610778443113773
2010,17,5.099866427824199,2.829404761904762,86.52380952380952,1.411904761904762
2010,20,5.318119993844216,2.8735714285714287,85.57142857142857,1.4065476190476192
2010,22,5.111987788356544,2.9188095238095237,83.45833333333333,1.5529761904761905
2010,25,4.248495242049359,2.826428571428571,82.79166666666667,1.9898809523809524
2010,27,4.276666119016055,2.782857142857143,85.64880952380952,1.4589285714285714
2010,30,3.871201010907891,2.7211904761904764,85.7202380952381,1.9428571428571424
2010,35,3.912023005428146,2.825595238095238,81.57738095238095,2.525
2010,40,3.1354942159291497,2.8185714285714285,83.42857142857143,1.9708333333333337
2010,45,2.5649493574615367,2.7723809523809524,83.79761904761905,2.070238095238095
2010,50,2.6390573296152584,2.7393413173652696,84.38323353293413,1.8017964071856285
2011,1,3.871201010907891,2.6464285714285714,86.20238095238095,2.438690476190476
2011,3,4.290459441148391,2.6345833333333335,84.63690476190476,2.6297619047619047
2011,6,4.127134385045092,2.641369047619047,83.14285714285714,3.2952380952380955
2011,8,3.332204510175204,2.782797619047619,79.82738095238095,2.8696428571428574
2011,11,2.772588722239781,2.6220833333333333,88.41666666666667,2.1416666666666666
2011,16,1.0986122886681098,2.7894642857142857,83.08928571428571,2.425
2011,21,2.6390573296152584,2.8790476190476193,83.44047619047619,1.9523809523809523
2011,26,3.58351893845611,2.8817857142857144,81.81547619047619,2.7845238095238094
2011,31,3.044522437723423,2.8872619047619046,80.24404761904762,3.992261904761905
2011,36,2.302585092994046,2.813452380952381,83.375,3.0851190476190475
2011,41,2.70805020110221,2.6965269461077845,88.17365269461078,1.8173652694610776
2011,46,3.258096538021482,2.7085714285714286,87.66071428571429,1.8267857142857145
2012,2,3.6888794541139363,2.6648809523809525,86.73214285714286,3.1666666666666665
2012,7,3.8918202981106265,2.7507738095238095,83.36309523809524,3.414880952380952
2012,12,2.995732273553991,2.694107142857143,88.05357142857143,2.1392857142857142
2012,17,2.995732273553991,2.751845238095238,87.02380952380952,1.7714285714285716
2012,22,3.4339872044851463,2.8277380952380953,82.77380952380952,2.4791666666666665
2012,27,2.8903717578961645,2.8310119047619047,79.98214285714286,2.6392857142857142
2012,32,2.8903717578961645,2.799404761904762,81.125,3.2505952380952383
2012,37,2.302585092994046,2.69875,84.93452380952381,2.106547619047619
2012,42,2.0794415416798357,2.757857142857143,83.91071428571429,1.6238095238095238
2012,47,2.5649493574615367,2.7170833333333335,87.19642857142857,1.6023809523809522
2012,52,3.258096538021482,2.664702380952381,88.39285714285714,1.7642857142857142
2013,3,3.1354942159291497,2.71,83.54761904761905,2.4309523809523808
2013,8,2.772588722239781,2.600595238095238,90.41666666666669,2.088690476190476
2013,13,1.3862943611198906,2.8574404761904764,79.88095238095238,2.4952380952380953
2013,18,1.0986122886681098,2.785595238095238,85.63690476190476,1.6339285714285714
2013,23,3.1780538303479458,2.764880952380953,85.32738095238095,1.6398809523809523
2013,28,1.3862943611198906,2.818452380952381,79.27380952380952,2.251190476190476
2013,33,2.3978952727983707,2.753571428571429,82.22619047619048,2.1160714285714284
2013,38,2.995732273553991,2.7533333333333334,82.48484848484848,2.292121212121212
2013,43,2.4849066497880004,2.7767857142857144,82.56547619047619,2.0892857142857144
2013,48,3.4657359027997265,2.774404761904762,82.29166666666667,1.8845238095238095
2014,4,3.1354942159291497,2.609580838323353,75.7065868263473,3.602994011976048
2014,9,2.70805020110221,2.7601190476190474,74.06547619047619,4.241071428571429
2014,14,2.772588722239781,2.876190476190476,78.51190476190476,2.8982142857142854
2014,19,2.772588722239781,2.9101190476190473,80.0297619047619,2.156547619047619
2014,24,4.07753744390572,2.8577380952380955,83.25595238095238,2.3732142857142855
2014,29,4.174387269895637,2.8517197452229297,79.0828025477707,2.370063694267516
2014,34,3.1780538303479458,2.7416666666666667,80.8452380952381,2.394047619047619
2014,39,2.0794415416798357,2.888095238095238,74.92261904761905,3.3434523809523813
2014,42,1.0986122886681098,2.9041666666666663,74.35119047619048,2.711904761904762
2014,44,0.6931471805599453,2.7958333333333334,80.45238095238095,1.8886904761904764
2014,47,1.0986122886681098,2.6976190476190474,84.9702380952381,1.7261904761904765
2014,49,1.3862943611198906,2.744047619047619,83.27380952380952,1.6607142857142858
2014,52,0.6931471805599453,2.675,86.57738095238095,1.9375
2015,6,2.70805020110221,2.68562874251497,77.25748502994011,3.198802395209581
2015,11,1.791759469228055,2.8130952380952383,75.55357142857143,2.867261904761905
2015,16,2.772588722239781,2.9095238095238094,76.375,2.8636904761904765
2015,21,3.332204510175204,2.8708333333333336,81.1547619047619,2.1857142857142855
2015,26,4.465908118654584,2.9422619047619047,75.11309523809524,3.1119047619047615
2015,31,2.6390573296152584,2.9208333333333334,73.17857142857143,3.5107142857142852
2015,36,1.6094379124341003,2.9035714285714285,74.54761904761905,3.9666666666666663
2015,39,2.3978952727983707,2.8577380952380955,78.82142857142857,3.0458333333333334
2015,41,1.9459101490553132,2.8517857142857146,79.55952380952381,2.4208333333333334
2015,44,1.791759469228055,2.9136904761904763,74.44047619047619,2.956547619047619
2015,46,1.0986122886681098,2.8220238095238095,79.17857142857143,1.6285714285714288
2015,49,2.3978952727983707,2.764880952380953,82.2797619047619,1.8803571428571424
2015,51,2.772588722239781,2.7227108433734943,86.13855421686748,1.8343373493975903
2016,2,3.58351893845611,2.8726190476190476,78.60119047619048,3.2625
2016,7,3.912023005428146,2.787116564417178,82.05521472392638,2.8932515337423315
2016,12,3.4011973816621555,2.9041666666666663,74.67261904761905,2.9958333333333336
2016,17,2.772588722239781,2.9672619047619047,76.19047619047619,2.4601190476190475
2016,22,2.772588722239781,2.9220238095238096,77.55357142857143,2.0958333333333337
2016,27,3.4657359027997265,3.0,73.44642857142857,3.2160714285714285
2016,30,4.1588830833596715,2.729761904761905,81.85714285714286,1.7845238095238096
2016,32,3.4965075614664802,2.886904761904762,74.73809523809524,2.469047619047619
2016,35,2.772588722239781,2.899404761904762,74.16666666666667,2.211904761904762
2016,37,2.302585092994046,2.784431137724551,79.2874251497006,2.161676646706587
2016,40,1.3862943611198906,2.877844311377246,70.38323353293413,1.7550898203592815
2016,42,1.6094379124341003,2.9476190476190474,66.94047619047619,2.3125
2016,45,1.9459101490553132,2.753571428571429,80.21428571428571,1.6583333333333334
2016,47,2.1972245773362196,2.7642857142857142,79.48214285714286,1.6464285714285716
2016,50,1.6094379124341003,2.7738095238095237,73.78571428571429,1.9440476190476192
2016,52,1.791759469228055,2.7166666666666663,74.32142857142857,2.117857142857143
2017,3,2.833213344056216,2.725,85.23214285714286,1.924404761904762
2017,8,2.6390573296152584,2.693452380952381,82.99404761904762,3.691666666666667
2017,13,3.1780538303479458,2.8452380952380953,80.18452380952381,2.5285714285714285
2017,16,3.1354942159291497,2.8279761904761904,82.89285714285714,2.155357142857143
2017,18,3.6635616461296463,2.7845238095238094,85.11904761904762,1.7869047619047618
2017,21,4.276666119016055,2.9011976047904193,82.8443113772455,2.78622754491018
2017,23,3.970291913552122,2.882142857142857,81.29761904761905,2.429761904761905
2017,26,3.2188758248682006,2.794047619047619,82.63095238095238,1.886309523809524
2017,28,2.9444389791664403,2.8035714285714284,81.60714285714286,2.202380952380953
2017,31,2.302585092994046,2.9160714285714286,78.54761904761905,3.545833333333333
2017,33,2.6390573296152584,2.7461077844311377,82.94610778443113,2.034131736526946
2017,36,1.9459101490553132,2.844642857142857,80.41071428571429,3.2827380952380953
2017,38,1.3862943611198906,2.8289156626506027,81.26506024096386,2.5536144578313253
2017,41,2.302585092994046,2.7339285714285717,85.30357142857143,1.9136904761904765
2017,46,2.772588722239781,2.6648809523809525,89.625,1.6922619047619047
2017,51,2.1972245773362196,2.6979166666666665,85.67261904761905,2.4875
2018,2,3.8501476017100584,2.638095238095238,89.30952380952381,1.9380952380952383
2018,4,3.6635616461296463,2.7017857142857142,83.32738095238095,2.2666666666666666
2018,7,3.4011973816621555,2.6595238095238094,73.75595238095238,3.754166666666667
2018,9,3.784189633918261,2.7664670658682633,79.23952095808383,3.2574850299401197
2018,12,2.833213344056216,2.8654761904761905,75.66071428571429,3.2494047619047617
2018,14,3.2188758248682006,2.725,83.61904761904762,1.969642857142857
2018,17,2.6390573296152584,2.8333333333333335,81.49404761904762,2.136904761904762
2018,19,2.995732273553991,2.895238095238095,79.5952380952381,2.246428571428571
2018,22,1.9459101490553132,2.8161676646706586,82.38922155688623,1.9203592814371255
2018,27,2.9444389791664403,2.7202380952380953,82.75,1.825
2018,32,1.3862943611198906,2.8119047619047617,79.60714285714286,3.0386904761904763
2018,37,2.3978952727983707,2.7101190476190475,82.6547619047619,1.6604790419161677
2018,42,3.044522437723423,2.6720238095238096,86.29166666666667,1.4648809523809525
2018,47,3.970291913552122,2.7125,84.61309523809524,1.4714285714285713
2018,52,2.772588722239781,2.7904761904761903,80.85119047619048,2.044642857142857
2019,3,3.4965075614664802,2.8209580838323354,77.89221556886227,3.191616766467066
2019,5,3.1354942159291497,2.7565476190476192,76.38095238095238,3.560714285714286
2019,8,3.4339872044851463,2.806547619047619,75.38095238095238,3.3398809523809527
2019,13,2.302585092994046,2.895238095238095,74.61904761904762,2.8083333333333336
2019,18,2.1972245773362196,2.848809523809524,81.42261904761905,1.7910714285714284
2019,23,3.2188758248682006,2.867857142857143,79.88095238095238,2.2708333333333335
2019,28,3.9512437185814275,2.9029761904761906,76.29166666666667,3.058928571428571
2019,33,2.5649493574615367,2.930892857142857,72.57738095238095,4.568452380952381
2019,38,2.5649493574615367,2.9148809523809525,73.16071428571429,3.7571428571428567
2019,43,2.833213344056216,2.8839285714285716,77.33928571428571,2.3553571428571427
2019,48,3.6635616461296463,2.6892857142857145,85.57142857142857,1.8160714285714288
2020,4,4.2626798770413155,2.8125,78.0,3.6035714285714286
2020,9,1.0986122886681098,2.7654761904761904,78.79761904761905,4.166071428571429
2020,14,1.0986122886681098,2.9125,74.92261904761905,2.9910714285714284
2020,19,,2.786309523809524,84.20833333333333,1.581547619047619
2020,24,,2.8626506024096385,79.17469879518072,2.0289156626506024
2020,29,,2.723809523809524,81.61309523809524,1.8571428571428572
2020,34,,2.7833333333333337,79.49404761904762,1.948809523809524
2020,39,,2.7916666666666665,78.01785714285714,2.4017857142857144
2020,44,,2.8077380952380953,78.47619047619048,1.7148809523809525
2020,49,,2.683928571428571,84.39285714285714,1.693452380952381
2021,1,,2.5345238095238094,89.66666666666667,2.8666666666666667
2021,6,,2.706547619047619,79.78571428571429,5.201190476190476
2021,11,,2.774404761904762,78.94047619047619,4.079761904761905
2021,16,,2.7404761904761905,84.5297619047619,1.9863095238095236
2021,21,,2.8297619047619045,84.95238095238095,2.3625
2021,26,,2.7857142857142856,82.57142857142857,2.2755952380952382
2021,31,,2.8910714285714283,77.71428571428571,3.4029761904761906
2021,36,,2.7696428571428573,81.91071428571429,2.7952380952380955
2021,41,,2.8922619047619045,77.83333333333333,2.8767857142857145
2021,46,,2.7071428571428573,85.88690476190476,2.2482142857142855
2021,51,,2.7553571428571426,79.875,2.8220238095238095
2022,2,,2.7410714285714284,80.19642857142857,3.9458333333333337
2022,7,,2.6333333333333333,83.98214285714286,2.7833333333333337
2022,12,,2.7755952380952382,79.91666666666667,2.517857142857143
2022,17,,2.8086904761904763,82.13690476190476,2.205357142857143
2022,22,1.0986122886681098,2.911785714285714,76.68452380952381,2.525
2022,27,2.302585092994046,2.824404761904762,78.41071428571429,2.919047619047619
2022,32,3.6375861597263857,2.7864670658682633,78.8443113772455,2.8005988023952093
2022,37,4.007333185232471,2.7732142857142854,79.41071428571429,2.4464285714285716
2022,42,4.04305126783455,2.7807692307692307,78.15384615384616,2.1333333333333333
2022,47,2.772588722239781,2.7553571428571426,80.92261904761905,2.0279761904761906
2022,52,2.995732273553991,2.6589285714285715,82.7797619047619,3.836904761904762
2023,3,2.6390573296152584,2.686309523809524,83.82738095238095,2.3851190476190474
2023,8,4.060443010546419,2.6758333333333333,82.58928571428571,4.128571428571429
2023,13,4.499809670330265,2.7033333333333336,84.43452380952381,2.367857142857143
2023,18,3.912023005428146,2.854761904761905,82.18452380952381,2.157142857142857
2023,23,3.713572066704308,2.8658536585365852,81.5609756097561,2.800609756097561
2023,28,4.1588830833596715,2.7976646706586825,81.87425149700599,2.365868263473054
2023,33,4.189654742026425,2.875,77.60119047619048,3.65
2023,38,4.31748811353631,2.920301204819277,76.37349397590361,3.8072289156626504
2023,41,3.9318256327243257,2.9471951219512196,75.90243902439025,3.107317073170732
2023,43,3.332204510175204,2.825714285714286,80.10119047619048,2.1642857142857146
2023,46,3.1780538303479458,2.7880239520958083,82.72455089820359,1.8832335329341316
2023,48,3.912023005428146,2.6976190476190474,85.64880952380952,2.100595238095238
2023,51,3.784189633918261,2.755416666666666,84.76785714285714,2.7797619047619047
2024,4,4.867534450455582,2.6488095238095237,87.02380952380952,3.1577380952380953
2024,9,4.6443908991413725,2.8511904761904763,78.92261904761905,4.483928571428571
2024,14,3.6375861597263857,2.9751785714285712,75.01785714285714,3.4047619047619047
2024,19,3.7376696182833684,2.942168674698795,80.39759036144578,2.5042168674698795
2024,24,4.04305126783455,2.905059523809524,81.38690476190476,2.436309523809524
2024,27,4.248495242049359,2.844464285714286,81.30952380952381,2.3702380952380953
2024,29,4.394449154672439,2.8658024691358026,77.84567901234568,3.51111111111111
2024,32,3.1354942159291497,2.8866666666666667,78.30909090909091,3.175151515151515
2024,34,3.4657359027997265,2.880952380952381,79.125,3.389880952380953
2024,37,2.9444389791664403,2.8583333333333334,79.82738095238095,3.2666666666666666
2024,39,2.70805020110221,2.900535714285714,77.02380952380952,3.1261904761904766
2024,42,3.091042453358316,2.7625,84.23214285714286,2.1083333333333334
2024,44,3.1354942159291497,2.9389221556886227,76.88023952095809,2.911377245508982
2024,47,3.044522437723423,2.7361445783132528,84.48795180722891,1.9
2024,49,4.189654742026425,2.6934131736526945,86.31137724550898,1.9718562874251495
2024,52,3.912023005428146,2.698159509202454,84.38650306748467,3.7588957055214727
2025,5,3.8066624897703196,2.6004242424242423,88.56969696969696,2.9806060606060605
2025,8,3.5553480614894135,2.738848484848485,80.52121212121212,3.7412121212121208
2025,10,3.258096538021482,2.7861006289308174,80.21383647798743,4.8943396226415095
2025,13,2.70805020110221,2.6357142857142857,86.9702380952381,3.794047619047619
2025,15,2.5649493574615367,2.7547619047619047,83.53571428571429,2.711904761904762
2025,18,2.4849066497880004,2.8397590361445784,81.78313253012048,2.405421686746988
2025,20,3.2188758248682006,2.9173652694610777,81.18562874251496,2.322754491017964
2025,23,2.995732273553991,2.9146107784431137,77.82634730538922,2.8245508982035927
2025,25,2.995732273553991,2.960375,76.9625,2.9681249999999997
2025,28,2.302585092994046,2.836904761904762,79.60714285714286,3.0999999999999996
2025,30,2.70805020110221,2.9345238095238093,77.02380952380952,3.683333333333333
2025,33,3.258096538021482,2.8637724550898205,77.50898203592814,2.647305389221557
2025,38,4.0943445622221,2.674909090909091,83.47878787878788,2.060606060606061
2025,43,4.07753744390572,2.8706586826347302,77.0059880239521,2.78622754491018
2001,52,1.6094379124341003,2.6243712574850298,89.0059880239521,2.230538922155689
2002,3,2.0794415416798357,2.6865269461077843,85.0059880239521,3.3455089820359283
2002,8,1.9459101490553132,2.676144578313253,81.66867469879519,4.112650602409639
2007,5,2.6390573296152584,2.619879518072289,85.49397590361446,3.24578313253012
2007,10,2.1972245773362196,2.6422580645161293,87.9483870967742,1.607741935483871
2007,15,2.1972245773362196,2.852590361445783,81.1987951807229,1.6704819277108434
2007,20,2.4849066497880004,2.8363095238095237,84.79761904761905,1.568452380952381
2007,25,2.0794415416798357,2.791845238095238,84.42261904761905,1.2767857142857142
2007,30,1.9459101490553132,2.6994011976047907,88.35329341317366,1.031137724550898
2007,35,1.0986122886681098,2.7429761904761905,84.33928571428571,1.5327380952380951
2007,40,0.6931471805599453,2.8262874251497005,81.2994011976048,1.8748502994011975
2007,45,1.791759469228055,2.6832738095238096,85.23214285714286,1.210714285714286
2007,50,,2.5795833333333333,92.5,1.444047619047619
2008,1,2.9444389791664403,2.6935714285714285,83.3452380952381,1.6083333333333332
2008,6,3.044522437723423,2.6210119047619047,88.6547619047619,2.1333333333333333
2008,11,3.4339872044851463,2.5865476190476193,89.85119047619048,1.861904761904762
2008,16,4.060443010546419,2.751547619047619,84.3452380952381,0.8386904761904762
2008,21,4.276666119016055,2.9185714285714286,77.13690476190476,2.751190476190476
2008,26,3.5553480614894135,2.8154166666666667,80.81547619047619,2.2202380952380953
2008,31,3.1354942159291497,2.728690476190476,83.3452380952381,1.8482142857142856
2008,36,3.4657359027997265,2.6829761904761904,87.70238095238095,1.238095238095238
2008,39,2.995732273553991,2.87875,78.76190476190476,2.3077380952380953
2008,41,3.1780538303479458,2.7344642857142856,84.5952380952381,1.311904761904762
2008,44,3.1780538303479458,2.742142857142857,85.97619047619048,1.1107142857142858
2008,46,3.091042453358316,2.7817857142857143,83.29761904761905,1.1398809523809523
2008,49,2.70805020110221,2.7625,84.76785714285714,1.1589285714285713
2008,51,3.367295829986474,2.675416666666667,84.8452380952381,2.0333333333333337
2009,2,2.302585092994046,2.6899404761904764,83.5,1.717857142857143
2009,7,2.4849066497880004,2.7030357142857144,77.28571428571429,3.2642857142857142
2009,12,3.091042453358316,2.6695238095238096,86.85119047619048,1.1404761904761904
2009,17,3.713572066704308,2.8789285714285717,81.80357142857143,1.8404761904761904
2009,22,4.5217885770490405,2.927857142857143,82.53571428571429,1.9339285714285717
2009,25,4.718498871295094,2.9492261904761903,79.77380952380952,2.1940476190476192
2009,27,5.780743515792329,2.814550898203593,81.96407185628742,1.7359281437125746
2009,30,6.466144724237619,2.880119047619048,80.17261904761905,2.594047619047619
2009,32,6.51471269087253,2.8832738095238093,75.36904761904762,2.9404761904761907
2009,35,5.6937321388027,2.8071428571428574,80.71428571428571,2.0470238095238096
2009,37,5.293304824724492,2.8055952380952385,82.53571428571429,2.128571428571429
2009,40,1.0986122886681098,2.8758333333333335,79.48809523809524,2.017857142857143
2009,42,0.6931471805599453,2.8311904761904763,83.44642857142857,1.8988095238095235
2009,45,,2.750297619047619,85.57142857142857,1.4666666666666668
2009,47,1.0986122886681098,2.670297619047619,88.0297619047619,1.2327380952380953
2010,4,4.477336814478207,2.734107142857143,84.69642857142857,2.5053571428571426
2010,9,2.772588722239781,2.938809523809524,76.33333333333333,2.6125
2010,14,4.543294782270004,2.7680952380952384,86.79166666666667,1.5511904761904762
2010,19,5.521460917862246,2.970595238095238,80.125,1.6749999999999998
2010,24,4.59511985013459,2.842738095238095,84.14285714285714,1.444047619047619
2010,29,4.07753744390572,2.8048809523809526,85.375,2.047619047619047
2010,32,3.332204510175204,2.8479761904761904,82.60119047619048,2.4029761904761906
2010,34,3.713572066704308,2.751369047619048,85.76190476190476,2.110119047619047
2010,37,3.5263605246161616,2.8267857142857142,80.28571428571429,2.3904761904761904
2010,39,3.5553480614894135,2.771369047619048,85.97619047619048,1.6738095238095236
2010,42,2.4849066497880004,2.9073214285714286,78.9702380952381,2.1160714285714284
2010,44,2.833213344056216,2.7465269461077844,82.92215568862275,1.9155688622754492
2010,47,2.3978952727983707,2.7570238095238095,86.45238095238095,1.7869047619047618
2010,49,2.5649493574615367,2.690952380952381,85.97619047619048,1.7958333333333332
2010,52,3.1354942159291497,2.6920238095238096,84.3452380952381,2.2047619047619045
2011,5,3.6109179126442243,2.5650299401197607,91.76646706586828,3.165269461077844
2011,10,2.9444389791664403,2.720357142857143,84.21428571428571,2.2845238095238094
2011,13,2.0794415416798357,2.774583333333333,82.23809523809524,2.036309523809524
2011,15,1.6094379124341003,2.7583928571428573,84.13690476190476,2.6422619047619045
2011,18,1.3862943611198906,2.781071428571429,85.49404761904762,1.825595238095238
2011,20,1.791759469228055,2.842202380952381,86.70238095238095,1.9791666666666667
2011,23,2.5649493574615367,2.7817575757575757,87.96363636363637,1.8151515151515152
2011,25,3.6375861597263857,2.880833333333334,80.92857142857143,2.8654761904761905
2011,28,3.828641396489095,2.911488095238095,80.32738095238095,3.232142857142857
2011,30,3.4011973816621555,2.8636904761904765,81.80952380952381,2.6761904761904765
2011,33,2.833213344056216,2.797590361445783,84.15060240963855,2.922289156626506
2011,35,1.9459101490553132,2.750952380952381,85.125,2.630952380952381
2011,38,2.302585092994046,2.766785714285714,84.83333333333333,2.2095238095238097
2011,43,2.3978952727983707,2.7060119047619047,87.73214285714286,1.7482142857142855
2011,48,2.833213344056216,2.7327380952380955,89.75595238095238,1.9267857142857143
2012,1,3.258096538021482,2.6936904761904765,87.66071428571429,2.6339285714285716
2012,4,3.1780538303479458,2.659107142857143,90.13095238095238,2.007738095238095
2012,6,3.6888794541139363,2.6536309523809525,89.375,2.9482142857142857
2012,9,3.295836866004329,2.778809523809524,85.29761904761905,2.5791666666666666
2012,11,3.2188758248682006,2.695238095238095,87.69642857142857,2.0333333333333337
2012,14,2.70805020110221,2.706845238095238,85.86904761904762,1.850595238095238
2012,16,2.5649493574615367,2.7435119047619048,87.76190476190476,1.842857142857143
2012,19,3.2188758248682006,2.7386904761904765,86.48214285714286,1.6595238095238096
2012,24,3.332204510175204,2.8633928571428573,80.54166666666667,2.042261904761905
2012,29,2.0794415416798357,2.7149404761904763,85.63690476190476,2.3023809523809526
2012,34,2.1972245773362196,2.8279166666666664,78.7797619047619,3.5327380952380953
2012,39,2.1972245773362196,2.838035714285714,80.1547619047619,1.9827380952380953
2012,44,2.6390573296152584,2.8808982035928143,76.37724550898204,2.373053892215569
2012,49,3.258096538021482,2.7204761904761905,86.25595238095238,1.638095238095238
2013,2,3.367295829986474,2.754431137724551,83.24550898203593,2.0772455089820356
2013,5,3.4011973816621555,2.715892857142857,81.18452380952381,3.1422619047619045
2013,10,2.0794415416798357,2.769761904761905,85.17857142857143,2.5904761904761906
2013,15,2.3978952727983707,2.844702380952381,83.25,1.7958333333333332
2013,20,3.1354942159291497,2.8404761904761906,84.875,2.1095238095238096
2013,25,2.5649493574615367,2.9714285714285715,71.17857142857143,1.7053571428571428
2013,30,1.3862943611198906,2.7958333333333334,80.39880952380952,1.9446428571428571
2013,35,1.0986122886681098,2.8467065868263473,77.06586826347305,3.1844311377245504
2013,40,2.4849066497880004,2.7875,81.10119047619048,1.8720238095238095
2013,45,3.1780538303479458,2.7208333333333337,85.85714285714286,1.6375000000000002
2013,50,3.2188758248682006,2.6053892215568863,89.92215568862275,1.8191616766467067
2014,1,3.258096538021482,2.694610778443114,82.33532934131736,3.023952095808383
2014,6,2.4849066497880004,2.6107784431137726,74.59880239520957,3.620958083832336
2014,11,2.0794415416798357,2.7714285714285714,73.20238095238095,3.682738095238096
2014,16,2.4849066497880004,2.7833333333333337,82.13690476190476,1.8089285714285712
2014,21,2.8903717578961645,2.8257485029940117,81.08383233532935,1.7047904191616765
2014,26,3.9318256327243257,2.9916666666666667,74.28571428571429,2.3755952380952383
2014,31,3.58351893845611,2.9440476190476192,76.39880952380952,3.111309523809524
2014,36,2.5649493574615367,2.7434523809523808,80.05357142857143,2.3107142857142855
2014,41,1.6094379124341003,2.8550898203592814,75.37724550898204,2.8580838323353293
2014,46,1.0986122886681098,2.7398809523809526,82.42857142857143,2.019047619047619
2014,51,1.6094379124341003,2.841317365269461,76.89221556886227,2.7778443113772453
2015,3,2.302585092994046,2.6220238095238093,86.47619047619048,2.3017857142857143
2015,8,1.3862943611198906,2.6827380952380953,74.5,3.783928571428571
2015,13,2.0794415416798357,2.8392857142857144,76.92857142857143,2.9672619047619047
2015,18,2.6390573296152584,2.8523809523809525,77.45833333333333,2.070238095238095
2015,23,3.6888794541139363,2.937261904761905,75.5297619047619,3.1196428571428574
