inf_a_log_diff,inf_b_log_diff,avg_temp,humidity,season_sin,season_cos
-0.762140052046897,-2.302585092994046,-0.227007445778633,72.59690379079889,-0.992708874098054,0.1205366802553232
1.1451323043030026,1.3862943611198906,26.045022650069996,83.18242384421066,-0.970941817426052,0.2393156642875573
0.3901976359773758,2.374905754573672,23.198104220320648,42.05724341591556,-0.9350162426854148,0.3546048870425355
0.5618111784988589,-1.276293465905562,22.82587431970309,70.6935826565763,-0.8854560256532101,0.464723172043768
0.26101382536961903,0.5108256237659905,6.760163104166289,68.329104527483,-0.822983865893657,0.5680647467311548
-0.055569851154810834,-0.9162907318741551,5.208953135923574,61.68915364300778,-0.7485107481711011,0.6631226582407953
0.2568546086565222,0.9162907318741551,-0.59260137774229,79.31358795254035,-0.6631226582407956,0.7485107481711007
0.04852704089466009,-0.05129329438755059,-2.8752078464033963,73.4408407743092,-0.5680647467311559,0.8229838658936564
-0.010582109330536937,-0.4595323293784399,-2.4385967421896053,68.31121567875977,-0.4647231720437684,0.88545602565321
-0.18658595558041213,0.0,24.720591632198783,54.225791815886275,-0.3546048870425359,0.9350162426854148
0.031548357734926036,0.6931471805599454,17.32605218171329,85.77254462004738,-0.2393156642875578,0.970941817426052
0.14434230872873854,0.31845373111853403,7.173665010109103,71.12387828539951,-0.1205366802553236,0.992708874098054
-0.0899482366629396,0.37469344944141136,21.68838209603507,41.75160515681011,6.432490598706546e-16,1.0
-0.6031989438970058,0.04082199452025481,29.78992896114358,68.70672653440177,0.120536680255323,0.992708874098054
0.609064063349404,0.39204208777602423,6.513638580956225,64.00164134088466,0.2393156642875577,0.970941817426052
-0.36254006339113065,-0.3337731796520482,18.89748019018142,65.86309500489268,0.3546048870425356,0.9350162426854148
-0.6847789308894292,-0.7922380832041762,28.12292704886264,64.50178035473645,0.4647231720437685,0.8854560256532099
-1.3217558399823193,-1.5686159179138452,6.124257636263633,80.61136134082032,0.5680647467311558,0.8229838658936564
0.8649974374866045,1.3350010667323398,1.630762816826492,85.46527549324544,0.6631226582407952,0.7485107481711011
0.1910552367627094,0.8622235106038798,27.235338264742392,40.792725078773266,0.7485107481711011,0.6631226582407953
-0.11506932978478712,0.9891280558264213,9.286233483106992,42.691467180382176,0.8229838658936564,0.5680647467311558
0.07061756721395307,0.13146313956046374,4.064026819431207,40.794530317749185,0.8854560256532098,0.4647231720437686
0.06595796779179741,0.16649651564955725,19.102854250560064,57.2212381542278,0.9350162426854148,0.3546048870425355
-0.8056251639866354,0.2095547072523134,23.033984092715457,88.63897746950943,0.970941817426052,0.239315664287558
0.2876820724517808,-0.05103148001244584,0.1695168213054015,75.12181200947664,0.992708874098054,0.120536680255323
-0.19671029424605413,0.005221943981151611,27.822016887539533,57.49338809327791,1.0,-1.6081226496766366e-16
-0.1910552367627094,-3.060270794691562,5.19231368179819,71.14223112923654,-1.0,-1.8369701987210294e-16
-1.1526795099383853,-1.0986122886681098,16.99935412219841,86.27776323144053,-0.992708874098054,0.1205366802553232
0.7731898882334818,1.6094379124341003,0.8159305287309448,82.08366667080605,-0.970941817426052,0.2393156642875573
-0.3677247801253172,-2.70805020110221,21.53703714233795,49.14630174513624,-0.9350162426854148,0.3546048870425355
-0.25131442828090633,1.791759469228055,19.75395183692515,48.33015237880756,-0.8854560256532101,0.464723172043768
0.5389965007326871,0.6931471805599454,-1.9840262236620316,76.18330754960769,-0.822983865893657,0.5680647467311548
-0.8754687373538999,-1.791759469228055,27.124332339774504,78.04967442989441,-0.7485107481711011,0.6631226582407953
0.33647223662121273,0.9162907318741552,5.347541156394175,46.0370621453006,-0.6631226582407956,0.7485107481711007
0.9444616088408513,0.0,10.176776555682908,40.79703770800572,-0.5680647467311559,0.8229838658936564
0.4054651081081646,0.5877866649021191,4.9865479734997615,69.0924654432956,-0.4647231720437684,0.88545602565321
0.8938178760220961,0.693147180559945,-1.6501091273023916,40.211885416585936,-0.3546048870425359,0.9350162426854148
0.29898162770571446,0.1541506798272585,-4.09203728954205,89.72152607459145,-0.2393156642875578,0.970941817426052
0.43134455609598543,0.38946476676172326,7.072934178631295,68.79532579118056,-0.1205366802553236,0.992708874098054
0.5934478203368574,0.17693070815907763,21.815944316143995,84.32298377911373,6.432490598706546e-16,1.0
-0.3149317148991564,-0.24362208265774976,22.50955233655652,73.34089189203665,0.120536680255323,0.992708874098054
0.7879549740186116,0.7915872533731974,25.201507212330217,88.08799860129709,0.2393156642875577,0.970941817426052
0.08889402580424655,-0.4700036292457357,28.81243219014665,63.0104784701253,0.3546048870425356,0.9350162426854148
-0.24346355380516727,0.22314355131421015,0.4825510634412883,50.33096163097568,0.4647231720437685,0.8854560256532099
-0.3808440237178168,-0.5798184952529422,18.397432251405707,89.57271156748467,0.5680647467311558,0.8229838658936564
-0.08040042543803771,-0.15415067982725805,3.9047883589281303,67.88684675577977,0.6631226582407952,0.7485107481711011
-0.7654678421395706,-0.28768207245178123,1.187509954507488,65.33620905714257,0.7485107481711011,0.6631226582407953
-1.427116355640146,-0.9444616088408513,17.837175338592875,79.31383298872763,0.8229838658936564,0.5680647467311558
0.9650808960435868,0.5389965007326871,6.242712581590993,50.320602048895225,0.8854560256532098,0.4647231720437686
-0.1728428128394106,0.6505875661411493,18.42014864377318,84.11265625165878,0.9350162426854148,0.3546048870425355
0.6044190649512609,1.1411719030869056,13.007461559627062,56.1983754692036,0.970941817426052,0.239315664287558
-0.2980448594873275,-0.1991286751103356,11.041247432642546,69.859708456495,0.992708874098054,0.120536680255323
0.01379332213233564,-0.14571181118139398,27.6633546316988,89.27299845400873,1.0,-1.6081226496766366e-16
-4.290459441148391,-2.833213344056216,23.07986509343945,63.17897397230074,-0.992708874098054,0.1205366802553232
1.3862943611198906,1.9459101490553132,-3.4206990742324805,62.81096099942728,-0.970941817426052,0.2393156642875573
1.749199854809259,0.2876820724517808,11.45061018750622,61.09881636782709,-0.9350162426854148,0.3546048870425355
-0.9382696385929301,-0.4418327522790393,9.657662923708244,85.21143236404933,-0.8854560256532101,0.464723172043768
0.0,0.3285040669720365,5.313748234480332,81.64339862941496,-0.822983865893657,0.5680647467311548
0.7985076962177713,0.518793793415167,24.45260242971155,65.76409413252657,-0.7485107481711011,0.6631226582407953
-0.5978370007556202,-0.04879016416943216,7.920952673618396,66.80833506093772,-0.6631226582407956,0.7485107481711007
0.24116205681688774,0.18232155679395534,2.8000802786204164,77.48930485410823,-0.5680647467311559,0.8229838658936564
-2.6390573296152584,-0.575364144903562,22.88121104549895,41.65820627210668,-0.4647231720437684,0.88545602565321
2.9444389791664403,1.09861228866811,7.127239789547,53.73479876181031,-0.3546048870425359,0.9350162426854148
