inf_a_log_diff,inf_b_log_diff,avg_temp,humidity,season_sin,season_cos
1.0986122886681098,0.0,24.906899190361,77.50480219459226,0.3546048870425358,-0.9350162426854148
-0.4054651081081645,0.0,12.03612049847269,43.44821458962,0.2393156642875576,-0.970941817426052
0.4054651081081645,0.0,22.070856914176385,50.46515404626129,0.120536680255323,-0.992708874098054
0.2876820724517808,0.0,-3.9127989679469457,55.72110035141423,-3.216245299353273e-16,-1.0
-0.6931471805599453,0.6931471805599453,26.86044326434147,56.540476674051774,-0.1205366802553228,-0.992708874098054
0.4054651081081645,-0.6931471805599453,-0.496274292863596,71.96573024690306,-0.2393156642875574,-0.970941817426052
0.0,0.0,12.926853296727732,53.30937134224817,-0.3546048870425356,-0.9350162426854148
0.0,0.0,20.681069523291644,64.44304793272325,-0.464723172043768,-0.8854560256532101
0.0,0.6931471805599453,25.47825483782213,87.33467776439767,0.4647231720437685,0.8854560256532099
0.0,0.9162907318741552,11.911521734221624,69.73881252625698,0.5680647467311558,0.8229838658936564
0.0,-0.9162907318741552,15.936541512686194,56.495919209943736,0.6631226582407952,0.7485107481711011
0.0,0.4054651081081645,15.083051431668972,43.91712155031731,0.7485107481711011,0.6631226582407953
0.0,0.0,4.402545257136915,65.7712955388995,0.8229838658936564,0.5680647467311558
0.0,0.6931471805599453,22.313955673948477,41.79888065654637,1.0,-1.6081226496766366e-16
1.3862943611198906,0.0,14.922841436085454,86.96688133288194,-0.464723172043768,-0.8854560256532101
0.0,1.3862943611198906,1.1742620621698296,83.10101708672367,-0.5680647467311556,-0.8229838658936565
0.0,-0.6931471805599453,25.76131138575085,48.35674044785971,-0.663122658240795,-0.7485107481711013
-0.2876820724517808,-0.6931471805599453,-2.193983143413947,81.70733614968928,-0.7485107481711011,-0.6631226582407952
0.0,0.0,10.079396123114536,81.26782188422037,-0.8229838658936564,-0.5680647467311559
-0.4054651081081645,0.6931471805599453,4.390608225774768,89.33699078475772,-0.8854560256532096,-0.4647231720437691
0.6931471805599453,0.0,4.365593179206406,72.16343760645346,-0.970941817426052,-0.2393156642875577
0.6931471805599453,0.0,29.61064558234807,74.13268671777978,0.992708874098054,0.120536680255323
1.3862943611198906,0.0,21.915186573379852,46.63838593621264,-0.3546048870425356,-0.9350162426854148
-0.6931471805599453,1.0986122886681098,23.371216634111548,82.0008385583743,-0.464723172043768,-0.8854560256532101
0.4054651081081645,-0.4054651081081645,-3.5446311447254812,89.69403951950373,-0.5680647467311556,-0.8229838658936565
-0.4054651081081645,0.4054651081081645,14.677312331009396,65.3320183964373,-0.663122658240795,-0.7485107481711013
0.4054651081081645,0.2876820724517808,4.553502690047661,56.79757745150885,-0.7485107481711011,-0.6631226582407952
0.0,0.6931471805599453,28.417723595128077,89.90002542349922,-0.8854560256532096,-0.4647231720437691
